android-sliding-menu-demo;https://github.com/gitgrimbo/android-sliding-menu-demo;gitgrimbo;364;Java;0;0;0;11
android-xbmcremote;https://github.com/freezy/android-xbmcremote;freezy;364;Java;0;0;0;12
meter;https://github.com/googlecreativelab/meter;googlecreativelab;362;HTML;0;0;0;7
WashingMachineView;https://github.com/naman14/WashingMachineView;naman14;362;Java;0;0;1;8
GoogleDateTimePickers;https://github.com/Mirkoddd/GoogleDateTimePickers;Mirkoddd;362;Java;0;0;0;10
Android-EmotionInputDetector;https://github.com/dss886/Android-EmotionInputDetector;dss886;361;Java;0;0;1;7
MVPAndroidBootstrap;https://github.com/richardradics/MVPAndroidBootstrap;richardradics;361;Java;0;0;0;8
AnyShareOfAndroid;https://github.com/gpfduoduo/AnyShareOfAndroid;gpfduoduo;361;Java;0;0;0;8
java-multi-thread-programming;https://github.com/loveincode/java-multi-thread-programming;loveincode;360;Java;0;0;0;6
elasticsearch-analysis-mmseg;https://github.com/medcl/elasticsearch-analysis-mmseg;medcl;359;Java;0;0;29;11
ShootRefreshView;https://github.com/dinuscxj/ShootRefreshView;dinuscxj;357;Java;0;0;0;6
secure-storage-android;https://github.com/adorsys/secure-storage-android;adorsys;357;Java;0;0;0;6
react-native-tensorflow;https://github.com/reneweb/react-native-tensorflow;reneweb;357;Java;0;0;0;5
Android-Face-Recognition-with-Deep-Learning-Test-Framework;https://github.com/Qualeams/Android-Face-Recognition-with-Deep-Learning-Test-Framework;Qualeams;357;Java;0;0;6;7
AutosizeEditText;https://github.com/txusballesteros/AutosizeEditText;txusballesteros;356;Java;0;0;0;7
FocusSurfaceView;https://github.com/CGmaybe10/FocusSurfaceView;CGmaybe10;354;Java;0;0;1;6
reactive-streams-commons;https://github.com/spring-attic/reactive-streams-commons;spring-attic;352;CSS;0;0;0;7
RxPicker;https://github.com/imuhao/RxPicker;imuhao;350;Java;0;0;0;6
mybatis-datalimit;https://github.com/caixunshi/mybatis-datalimit;caixunshi;350;Java;0;0;0;3
Aspose.Words-for-Java;https://github.com/aspose-words/Aspose.Words-for-Java;aspose-words;349;Java;0;0;13;11
Advance-Android-Tutorials;https://github.com/StacktipsLab/Advance-Android-Tutorials;StacktipsLab;346;Java;0;0;0;10
jenkins-gitlab-merge-request-builder-plugin;https://github.com/timols/jenkins-gitlab-merge-request-builder-plugin;timols;345;Java;0;0;0;10
clockwise;https://github.com/ustwo/clockwise;ustwo;345;Java;0;0;0;8
mqtt-spy;https://github.com/kamilfb/mqtt-spy;kamilfb;344;Java;0;0;13;8
MaterialDialogSearchView;https://github.com/chandrudotxyz/MaterialDialogSearchView;chandrudotxyz;344;Java;0;0;0;7
VX-API-Gateway;https://github.com/EliMirren/VX-API-Gateway;EliMirren;343;Java;0;0;8;5
TongBanJie;https://github.com/movexmanlife/TongBanJie;movexmanlife;343;Java;0;0;0;7
AndroidtoAppleVectorLogo;https://github.com/lewismcgeary/AndroidtoAppleVectorLogo;lewismcgeary;343;Java;0;0;1;7
oltu-oauth2-example;https://github.com/ameizi/oltu-oauth2-example;ameizi;340;Java;0;0;0;8
spring-boot-mybatis-rw;https://github.com/chenlei2/spring-boot-mybatis-rw;chenlei2;340;Java;0;0;2;7
shop;https://github.com/RojerAlone/shop;RojerAlone;340;Java;0;0;0;6
grox;https://github.com/groupon/grox;groupon;340;XSLT;0;0;0;6
CurrencyEditText;https://github.com/BlacKCaT27/CurrencyEditText;BlacKCaT27;340;Java;0;0;11;8
Instagram_Filter;https://github.com/yulu/Instagram_Filter;yulu;339;Java;0;0;0;9
